Frame,Visibility,X,Y,Z,Original_Frame,Point_Coordinates_Camera1,Point_Coordinates_Camera2,Point_Costs_Formula1,Point_Costs_Formula2,Point_Costs_Epipolar,Point_Costs_Reprojection,Point_Costs_Temporal
239,1,[3.3685 ],[7.4353 ],[1.8857 ],239,"[(804.0000, 146.0000)]","[(638.0000, 146.0000)]",[6.950462],[26.850896],[21.109647],[6.950462],[39.800869]
240,1,[3.3780 ],[7.5010 ],[1.7860 ],240,"[(804.0000, 161.0000)]","[(641.0000, 157.0000)]",[2.799366],[15.262125],[16.685007],[2.799366],[24.925517]
241,1,[3.3910 ],[7.6480 ],[1.6507 ],241,"[(804.0000, 180.0000)]","[(646.0000, 176.0000)]",[2.433616],[20.654693],[16.002768],[2.433616],[36.442154]
242,1,[3.3874 ],[8.1719 ],[1.5098 ],242,"[(801.0000, 210.0000)]","[(655.0000, 206.0000)]",[2.254989],[31.211430],[15.328338],[2.254989],[57.912883]
243,1,[3.4221 ],[8.1207 ],[1.3526 ],243,"[(804.0000, 225.0000)]","[(660.0000, 225.0000)]",[5.792540],[22.261931],[18.630299],[5.792540],[32.938782]
244,1,[3.4507 ],[8.3138 ],[1.3870 ],244,"[(807.0000, 228.0000)]","[(666.0000, 225.0000)]",[3.639350],[8.485108],[16.425456],[3.639350],[9.691514]
245,1,[3.4925 ],[8.0069 ],[1.3380 ],245,"[(812.0000, 225.0000)]","[(666.0000, 221.0000)]",[2.674757],[7.290539],[15.503207],[2.674757],[9.231566]
246,1,[3.5977 ],[7.6899 ],[1.3399 ],246,"[(824.0000, 217.0000)]","[(672.0000, 210.0000)]",[0.677742],[13.342828],[13.624582],[0.677742],[25.330172]
247,1,[3.7061 ],[7.1518 ],[1.2977 ],247,"[(835.0000, 206.0000)]","[(675.0000, 202.0000)]",[3.876249],[15.201736],[17.026412],[3.876249],[22.650974]
248,1,[3.7240 ],[7.3916 ],[1.3877 ],248,"[(838.0000, 202.0000)]","[(680.0000, 198.0000)]",[4.631207],[9.999560],[17.850568],[4.631207],[10.736706]
249,1,[3.7715 ],[7.2837 ],[1.3940 ],249,"[(843.0000, 198.0000)]","[(683.0000, 195.0000)]",[5.940221],[10.944419],[19.214760],[5.940221],[10.008396]
250,1,[3.8317 ],[7.1190 ],[1.4066 ],250,"[(849.0000, 195.0000)]","[(686.0000, 187.0000)]",[1.581512],[8.739822],[14.915522],[1.581512],[14.316621]
251,1,[3.8965 ],[6.9259 ],[1.3819 ],251,"[(855.0000, 195.0000)]","[(689.0000, 183.0000)]",[1.941524],[7.116390],[11.372137],[1.941524],[10.349732]
252,1,[3.9601 ],[6.6448 ],[1.3397 ],252,"[(860.0000, 191.0000)]","[(691.0000, 183.0000)]",[1.935373],[5.884152],[15.342545],[1.935373],[7.897559]
253,1,[4.0599 ],[6.0227 ],[1.2063 ],253,"[(866.0000, 191.0000)]","[(691.0000, 183.0000)]",[1.656854],[4.479835],[15.063425],[1.656854],[5.645962]
254,1,[4.0915 ],[6.0367 ],[1.2078 ],254,"[(869.0000, 191.0000)]","[(694.0000, 183.0000)]",[1.948130],[4.773044],[15.356973],[1.948130],[5.649827]
255,1,[4.1621 ],[5.8293 ],[1.1403 ],255,"[(874.0000, 195.0000)]","[(697.0000, 183.0000)]",[1.665064],[6.116918],[11.666231],[1.665064],[8.903709]
256,1,[4.3137 ],[4.8858 ],[0.8471 ],256,"[(880.0000, 202.0000)]","[(697.0000, 191.0000)]",[1.208703],[9.338302],[12.007945],[1.208703],[16.259198]
257,1,[4.2933 ],[5.2108 ],[0.8725 ],257,"[(880.0000, 206.0000)]","[(700.0000, 195.0000)]",[0.883162],[5.125426],[12.266999],[0.883162],[8.484528]
258,1,[4.3871 ],[4.6196 ],[0.6690 ],258,"[(883.0000, 210.0000)]","[(700.0000, 202.0000)]",[1.664324],[7.320025],[14.746730],[1.664324],[11.311402]
259,1,[4.3372 ],[5.2613 ],[0.7772 ],259,"[(883.0000, 213.0000)]","[(705.0000, 206.0000)]",[3.252514],[7.683058],[16.273211],[3.252514],[8.861089]
260,1,[4.4067 ],[5.2659 ],[0.6871 ],260,"[(888.0000, 221.0000)]","[(711.0000, 213.0000)]",[2.823369],[11.635416],[15.709135],[2.823369],[17.624094]
261,1,[4.4976 ],[4.7539 ],[0.5097 ],261,"[(891.0000, 225.0000)]","[(711.0000, 217.0000)]",[2.631254],[6.881568],[15.446758],[2.631254],[8.500628]
262,1,[4.6356 ],[4.2436 ],[0.2800 ],262,"[(897.0000, 236.0000)]","[(714.0000, 221.0000)]",[3.869633],[12.176221],[8.816539],[3.869633],[16.613177]
263,1,[4.8346 ],[3.1123 ],[-0.0687 ],263,"[(902.0000, 236.0000)]","[(714.0000, 228.0000)]",[2.504841],[8.131115],[15.123490],[2.504841],[11.252549]
264,1,[4.8081 ],[3.4649 ],[-0.1116 ],264,"[(902.0000, 243.0000)]","[(717.0000, 240.0000)]",[7.736442],[16.850919],[19.966219],[7.736442],[18.228954]
265,1,[4.7584 ],[3.7771 ],[0.1276 ],265,"[(902.0000, 236.0000)]","[(717.0000, 225.0000)]",[0.150253],[10.496558],[12.790832],[0.150253],[20.692610]
266,1,[4.7883 ],[3.6897 ],[0.2422 ],266,"[(905.0000, 228.0000)]","[(717.0000, 213.0000)]",[3.573511],[13.228196],[9.248265],[3.573511],[19.309368]
267,1,[4.9632 ],[2.7739 ],[0.1413 ],267,"[(911.0000, 217.0000)]","[(717.0000, 206.0000)]",[0.112609],[9.296028],[13.085830],[0.112609],[18.366836]
268,1,[4.8425 ],[3.6837 ],[0.4418 ],268,"[(911.0000, 213.0000)]","[(720.0000, 198.0000)]",[3.119032],[9.024813],[9.954083],[3.119032],[11.811561]
269,1,[4.8853 ],[3.6006 ],[0.4878 ],269,"[(914.0000, 206.0000)]","[(722.0000, 195.0000)]",[0.892571],[6.180400],[14.057078],[0.892571],[10.575656]
270,1,[4.8427 ],[4.0692 ],[0.6714 ],270,"[(916.0000, 202.0000)]","[(725.0000, 187.0000)]",[2.415959],[8.533049],[10.840297],[2.415959],[12.234180]
271,1,[4.8404 ],[4.2994 ],[0.8085 ],271,"[(919.0000, 195.0000)]","[(728.0000, 180.0000)]",[1.999082],[9.167778],[11.376556],[1.999082],[14.337393]
272,1,[5.1346 ],[3.4245 ],[0.6400 ],272,"[(933.0000, 191.0000)]","[(736.0000, 180.0000)]",[2.324350],[12.918020],[15.747878],[2.324350],[21.187340]
273,1,[5.0394 ],[4.0790 ],[0.8043 ],273,"[(933.0000, 191.0000)]","[(739.0000, 176.0000)]",[0.972105],[3.322995],[12.477777],[0.972105],[4.701779]
274,1,[5.0394 ],[4.0790 ],[0.8043 ],274,"[(933.0000, 191.0000)]","[(739.0000, 176.0000)]",[0.972105],[0.972105],[12.477777],[0.972105],[0.000000]
275,1,[4.9509 ],[4.6670 ],[0.9755 ],275,"[(933.0000, 187.0000)]","[(742.0000, 172.0000)]",[0.490153],[4.739434],[13.028213],[0.490153],[8.498563]
276,1,[4.9820 ],[4.7027 ],[0.9812 ],276,"[(936.0000, 187.0000)]","[(745.0000, 172.0000)]",[0.192923],[3.015636],[13.326262],[0.192923],[5.645426]
277,1,[4.9567 ],[4.8125 ],[1.0682 ],277,"[(936.0000, 180.0000)]","[(745.0000, 168.0000)]",[2.688193],[7.885708],[16.308197],[2.688193],[10.395030]
278,0,[0],[0],[0],278,[],[],[],[],[],[],[]
279,1,[5.0078 ],[5.1968 ],[1.1234 ],279,"[(945.0000, 183.0000)]","[(756.0000, 168.0000)]",[1.025660],[1.025660],[14.614690],[1.025660],[0.000000]
280,1,[5.2562 ],[4.1703 ],[0.9498 ],280,"[(953.0000, 180.0000)]","[(756.0000, 165.0000)]",[0.674438],[6.084625],[14.321584],[0.674438],[10.820374]
281,1,[5.3910 ],[3.9597 ],[0.9036 ],281,"[(961.0000, 180.0000)]","[(762.0000, 165.0000)]",[1.171931],[7.755655],[14.818604],[1.171931],[13.167448]
282,1,[5.2396 ],[5.2776 ],[1.1460 ],282,"[(967.0000, 183.0000)]","[(776.0000, 165.0000)]",[0.113574],[9.882226],[13.725859],[0.113574],[19.537305]
283,1,[5.3195 ],[5.3442 ],[1.1384 ],283,"[(975.0000, 183.0000)]","[(784.0000, 168.0000)]",[3.748550],[11.526971],[17.306494],[3.748550],[15.556842]
284,1,[5.3020 ],[5.6788 ],[1.1401 ],284,"[(978.0000, 191.0000)]","[(790.0000, 172.0000)]",[0.747109],[8.202070],[14.215861],[0.747109],[14.909922]
285,1,[5.2370 ],[6.3577 ],[1.2599 ],285,"[(984.0000, 195.0000)]","[(801.0000, 172.0000)]",[1.634788],[10.232675],[11.805195],[1.634788],[17.195774]
286,1,[5.2171 ],[6.8226 ],[1.2830 ],286,"[(990.0000, 202.0000)]","[(812.0000, 180.0000)]",[0.748854],[11.522412],[14.027871],[0.748854],[21.547115]
287,1,[5.2864 ],[6.9187 ],[1.2285 ],287,"[(998.0000, 210.0000)]","[(821.0000, 187.0000)]",[0.933848],[11.660642],[14.066265],[0.933848],[21.453587]
288,1,[5.2560 ],[7.2793 ],[1.2067 ],288,"[(1001.0000, 221.0000)]","[(829.0000, 198.0000)]",[2.202355],[2.202355],[15.105832],[2.202355],[0.000000]
289,1,[5.2420 ],[7.6001 ],[1.2140 ],289,"[(1006.0000, 228.0000)]","[(838.0000, 206.0000)]",[4.486664],[14.235773],[17.196424],[4.486664],[19.498217]
290,1,[5.1871 ],[8.2421 ],[1.2796 ],290,"[(1015.0000, 243.0000)]","[(855.0000, 213.0000)]",[0.464564],[17.441714],[12.103920],[0.464564],[33.954301]
291,1,[5.2805 ],[8.2115 ],[1.1645 ],291,"[(1023.0000, 255.0000)]","[(863.0000, 225.0000)]",[0.893807],[14.519994],[13.201614],[0.893807],[27.252374]
292,1,[5.2462 ],[8.6608 ],[1.1213 ],292,"[(1029.0000, 273.0000)]","[(877.0000, 247.0000)]",[7.409448],[28.689065],[19.130304],[7.409448],[42.559236]
293,1,[5.2906 ],[8.6327 ],[1.0436 ],293,"[(1032.0000, 281.0000)]","[(880.0000, 255.0000)]",[8.147262],[16.222483],[19.669665],[8.147262],[16.150443]
294,1,[4.9657 ],[8.4702 ],[1.2677 ],294,"[(992.0000, 247.0000)]","[(840.0000, 228.0000)]",[8.496500],[56.083474],[20.711976],[8.496500],[95.173947]
295,1,[5.1158 ],[7.4901 ],[1.0916 ],295,"[(987.0000, 243.0000)]","[(821.0000, 213.0000)]",[4.824336],[19.249025],[7.844839],[4.824336],[28.849378]
296,0,[0],[0],[0],296,[],[],[],[],[],[],[]
297,1,[4.4271 ],[7.4831 ],[1.4440 ],297,"[(916.0000, 202.0000)]","[(753.0000, 183.0000)]",[2.057672],[2.057672],[11.206535],[2.057672],[0.000000]
298,1,[4.2454 ],[7.4617 ],[1.5449 ],298,"[(897.0000, 187.0000)]","[(734.0000, 176.0000)]",[3.739508],[24.749204],[17.230197],[3.739508],[42.019392]
299,1,[3.9958 ],[7.2381 ],[1.5923 ],299,"[(869.0000, 180.0000)]","[(703.0000, 165.0000)]",[2.863493],[31.958158],[10.715330],[2.863493],[58.189330]
300,1,[3.8994 ],[6.6638 ],[1.6009 ],300,"[(857.0000, 168.0000)]","[(683.0000, 153.0000)]",[4.657695],[23.682401],[9.098019],[4.657695],[38.049411]
301,1,[3.6468 ],[6.6487 ],[1.6564 ],301,"[(832.0000, 161.0000)]","[(658.0000, 150.0000)]",[2.796028],[26.916243],[11.029867],[2.796028],[48.240430]
302,1,[3.5723 ],[5.7457 ],[1.5655 ],302,"[(824.0000, 153.0000)]","[(641.0000, 146.0000)]",[0.645819],[14.240409],[13.321546],[0.645819],[27.189180]
303,1,[3.3713 ],[5.2263 ],[1.5688 ],303,"[(807.0000, 146.0000)]","[(618.0000, 138.0000)]",[3.349195],[23.510086],[10.657552],[3.349195],[40.321782]
304,1,[3.2253 ],[4.9719 ],[1.5570 ],304,"[(795.0000, 142.0000)]","[(604.0000, 138.0000)]",[0.640574],[13.218850],[13.451223],[0.640574],[25.156552]
305,0,[0],[0],[0],305,[],[],[],[],[],[],[]
306,0,[0],[0],[0],306,[],[],[],[],[],[],[]
307,0,[0],[0],[0],307,[],[],[],[],[],[],[]
308,0,[0],[0],[0],308,[],[],[],[],[],[],[]
309,0,[0],[0],[0],309,[],[],[],[],[],[],[]
310,0,[0],[0],[0],310,[],[],[],[],[],[],[]
311,0,[0],[0],[0],311,[],[],[],[],[],[],[]
312,0,[0],[0],[0],312,[],[],[],[],[],[],[]
313,0,[0],[0],[0],313,[],[],[],[],[],[],[]
314,0,[0],[0],[0],314,[],[],[],[],[],[],[]
315,0,[0],[0],[0],315,[],[],[],[],[],[],[]
316,1,[1.3872 ],[4.4000 ],[1.4834 ],316,"[(655.0000, 142.0000)]","[(450.0000, 150.0000)]",[1.982587],[1.982587],[11.760496],[1.982587],[0.000000]
317,1,[1.1827 ],[3.5542 ],[1.3556 ],317,"[(652.0000, 142.0000)]","[(441.0000, 150.0000)]",[3.061767],[8.732005],[10.655114],[3.061767],[11.340476]
318,1,[1.0625 ],[3.7290 ],[1.3972 ],318,"[(641.0000, 138.0000)]","[(430.0000, 153.0000)]",[2.907842],[13.842729],[16.887059],[2.907842],[21.869773]
319,1,[1.0979 ],[4.7958 ],[1.5452 ],319,"[(627.0000, 142.0000)]","[(421.0000, 153.0000)]",[1.456895],[12.603064],[12.238572],[1.456895],[22.292337]
320,1,[1.0560 ],[5.3979 ],[1.6035 ],320,"[(613.0000, 146.0000)]","[(410.0000, 157.0000)]",[2.547913],[14.964380],[11.003630],[2.547913],[24.832935]
321,1,[0.8794 ],[5.1546 ],[1.5058 ],321,"[(604.0000, 150.0000)]","[(399.0000, 165.0000)]",[0.448169],[11.520417],[13.145258],[0.448169],[22.144496]
322,1,[0.8977 ],[5.9009 ],[1.5851 ],322,"[(590.0000, 153.0000)]","[(390.0000, 172.0000)]",[2.334849],[14.495246],[16.030854],[2.334849],[24.320793]
323,1,[0.7813 ],[5.9972 ],[1.5047 ],323,"[(579.0000, 165.0000)]","[(379.0000, 180.0000)]",[3.656251],[17.779883],[9.508010],[3.656251],[28.247262]
324,1,[0.7088 ],[6.4403 ],[1.5255 ],324,"[(562.0000, 168.0000)]","[(365.0000, 191.0000)]",[2.034206],[18.616950],[15.472185],[2.034206],[33.165488]
325,1,[0.6888 ],[6.9166 ],[1.5302 ],325,"[(548.0000, 180.0000)]","[(354.0000, 198.0000)]",[4.822239],[19.720805],[8.011352],[4.822239],[29.797132]
326,1,[0.5480 ],[7.0194 ],[1.4162 ],326,"[(534.0000, 195.0000)]","[(340.0000, 213.0000)]",[8.368864],[27.779397],[4.162884],[8.368864],[38.821066]
327,1,[0.4704 ],[7.2542 ],[1.3713 ],327,"[(520.0000, 202.0000)]","[(329.0000, 228.0000)]",[3.109689],[19.309189],[9.485600],[3.109689],[32.399000]
328,1,[0.4930 ],[7.9214 ],[1.3979 ],328,"[(500.0000, 217.0000)]","[(315.0000, 243.0000)]",[6.534793],[28.092977],[5.648843],[6.534793],[43.116368]
329,1,[0.5155 ],[8.5797 ],[1.3486 ],329,"[(478.0000, 240.0000)]","[(303.0000, 273.0000)]",[4.915461],[35.288732],[7.043892],[4.915461],[60.746542]
330,1,[0.3219 ],[8.4903 ],[1.2217 ],330,"[(464.0000, 251.0000)]","[(286.0000, 288.0000)]",[5.205579],[24.381854],[6.587326],[5.205579],[38.352551]
331,1,[0.4141 ],[9.2139 ],[1.2467 ],331,"[(441.0000, 270.0000)]","[(275.0000, 318.0000)]",[0.193325],[29.463246],[12.143265],[0.193325],[58.539842]
332,1,[0.1249 ],[8.9886 ],[0.9769 ],332,"[(427.0000, 296.0000)]","[(255.0000, 341.0000)]",[9.582755],[38.061932],[1.443463],[9.582755],[56.958355]
333,1,[0.1286 ],[9.4184 ],[0.9211 ],333,"[(407.0000, 315.0000)]","[(244.0000, 375.0000)]",[1.198058],[31.199422],[10.134559],[1.198058],[60.002729]
334,1,[0.0058 ],[9.6470 ],[0.7785 ],334,"[(385.0000, 341.0000)]","[(225.0000, 408.0000)]",[2.514328],[36.755790],[8.440611],[2.514328],[68.482923]
335,1,[-0.0584 ],[9.9210 ],[0.6780 ],335,"[(365.0000, 363.0000)]","[(210.0000, 442.0000)]",[1.483360],[33.230413],[12.539222],[1.483360],[63.494107]
336,1,[-0.0425 ],[10.3266 ],[0.6342 ],336,"[(343.0000, 390.0000)]","[(196.0000, 476.0000)]",[0.091021],[34.120460],[10.782584],[0.091021],[68.058878]
337,1,[-0.1385 ],[10.5497 ],[0.4484 ],337,"[(323.0000, 423.0000)]","[(182.0000, 521.0000)]",[1.615559],[42.362014],[12.126252],[1.615559],[81.492911]
338,1,[-0.2943 ],[10.7297 ],[0.2259 ],338,"[(300.0000, 457.0000)]","[(163.0000, 570.0000)]",[4.369484],[48.957864],[14.809907],[4.369484],[89.176759]
339,1,[-0.3775 ],[10.9333 ],[0.0664 ],339,"[(281.0000, 491.0000)]","[(149.0000, 607.0000)]",[2.559389],[40.071171],[7.046015],[2.559389],[75.023565]
340,1,[-0.3431 ],[11.2697 ],[0.2735 ],340,"[(250.0000, 491.0000)]","[(118.0000, 618.0000)]",[0.339184],[31.319595],[10.312963],[0.339184],[61.960823]
341,1,[-0.4774 ],[11.3577 ],[0.2859 ],341,"[(225.0000, 495.0000)]","[(87.0000, 630.0000)]",[0.149958],[28.838011],[10.185306],[0.149958],[57.376104]
342,1,[-0.4699 ],[11.5784 ],[0.4174 ],342,"[(199.0000, 498.0000)]","[(59.0000, 637.0000)]",[2.971520],[30.176071],[6.863238],[2.971520],[54.409103]
343,0,[0],[0],[0],343,[],[],[],[],[],[],[]
344,0,[0],[0],[0],344,[],[],[],[],[],[],[]
345,0,[0],[0],[0],345,[],[],[],[],[],[],[]
346,0,[0],[0],[0],346,[],[],[],[],[],[],[]
347,0,[0],[0],[0],347,[],[],[],[],[],[],[]
348,0,[0],[0],[0],348,[],[],[],[],[],[],[]
349,0,[0],[0],[0],349,[],[],[],[],[],[],[]
350,0,[0],[0],[0],350,[],[],[],[],[],[],[]
351,0,[0],[0],[0],351,[],[],[],[],[],[],[]
352,0,[0],[0],[0],352,[],[],[],[],[],[],[]
353,0,[0],[0],[0],353,[],[],[],[],[],[],[]
354,0,[0],[0],[0],354,[],[],[],[],[],[],[]
355,0,[0],[0],[0],355,[],[],[],[],[],[],[]
356,0,[0],[0],[0],356,[],[],[],[],[],[],[]
357,0,[0],[0],[0],357,[],[],[],[],[],[],[]
358,0,[0],[0],[0],358,[],[],[],[],[],[],[]
359,0,[0],[0],[0],359,[],[],[],[],[],[],[]
360,0,[0],[0],[0],360,[],[],[],[],[],[],[]
361,0,[0],[0],[0],361,[],[],[],[],[],[],[]
362,0,[0],[0],[0],362,[],[],[],[],[],[],[]
363,0,[0],[0],[0],363,[],[],[],[],[],[],[]
364,0,[0],[0],[0],364,[],[],[],[],[],[],[]
365,0,[0],[0],[0],365,[],[],[],[],[],[],[]
366,0,[0],[0],[0],366,[],[],[],[],[],[],[]
367,0,[0],[0],[0],367,[],[],[],[],[],[],[]
368,0,[0],[0],[0],368,[],[],[],[],[],[],[]
369,0,[0],[0],[0],369,[],[],[],[],[],[],[]
370,0,[0],[0],[0],370,[],[],[],[],[],[],[]
371,0,[0],[0],[0],371,[],[],[],[],[],[],[]
372,0,[0],[0],[0],372,[],[],[],[],[],[],[]
373,0,[0],[0],[0],373,[],[],[],[],[],[],[]
374,0,[0],[0],[0],374,[],[],[],[],[],[],[]
375,0,[0],[0],[0],375,[],[],[],[],[],[],[]
376,0,[0],[0],[0],376,[],[],[],[],[],[],[]
377,0,[0],[0],[0],377,[],[],[],[],[],[],[]
378,0,[0],[0],[0],378,[],[],[],[],[],[],[]
379,0,[0],[0],[0],379,[],[],[],[],[],[],[]
380,0,[0],[0],[0],380,[],[],[],[],[],[],[]
381,0,[0],[0],[0],381,[],[],[],[],[],[],[]
382,0,[0],[0],[0],382,[],[],[],[],[],[],[]
383,0,[0],[0],[0],383,[],[],[],[],[],[],[]
384,0,[0],[0],[0],384,[],[],[],[],[],[],[]
385,0,[0],[0],[0],385,[],[],[],[],[],[],[]
386,0,[0],[0],[0],386,[],[],[],[],[],[],[]
387,0,[0],[0],[0],387,[],[],[],[],[],[],[]
388,0,[0],[0],[0],388,[],[],[],[],[],[],[]
389,0,[0],[0],[0],389,[],[],[],[],[],[],[]
390,0,[0],[0],[0],390,[],[],[],[],[],[],[]
391,0,[0],[0],[0],391,[],[],[],[],[],[],[]
392,0,[0],[0],[0],392,[],[],[],[],[],[],[]
393,0,[0],[0],[0],393,[],[],[],[],[],[],[]
394,0,[0],[0],[0],394,[],[],[],[],[],[],[]
395,0,[0],[0],[0],395,[],[],[],[],[],[],[]
396,0,[0],[0],[0],396,[],[],[],[],[],[],[]
397,0,[0],[0],[0],397,[],[],[],[],[],[],[]
398,0,[0],[0],[0],398,[],[],[],[],[],[],[]
399,0,[0],[0],[0],399,[],[],[],[],[],[],[]
400,0,[0],[0],[0],400,[],[],[],[],[],[],[]
401,0,[0],[0],[0],401,[],[],[],[],[],[],[]
402,0,[0],[0],[0],402,[],[],[],[],[],[],[]
403,0,[0],[0],[0],403,[],[],[],[],[],[],[]
404,0,[0],[0],[0],404,[],[],[],[],[],[],[]
405,0,[0],[0],[0],405,[],[],[],[],[],[],[]
406,0,[0],[0],[0],406,[],[],[],[],[],[],[]
407,0,[0],[0],[0],407,[],[],[],[],[],[],[]
408,0,[0],[0],[0],408,[],[],[],[],[],[],[]
409,0,[0],[0],[0],409,[],[],[],[],[],[],[]
410,0,[0],[0],[0],410,[],[],[],[],[],[],[]
411,0,[0],[0],[0],411,[],[],[],[],[],[],[]
412,0,[0],[0],[0],412,[],[],[],[],[],[],[]
413,0,[0],[0],[0],413,[],[],[],[],[],[],[]
414,0,[0],[0],[0],414,[],[],[],[],[],[],[]
415,0,[0],[0],[0],415,[],[],[],[],[],[],[]
416,0,[0],[0],[0],416,[],[],[],[],[],[],[]
417,0,[0],[0],[0],417,[],[],[],[],[],[],[]
418,0,[0],[0],[0],418,[],[],[],[],[],[],[]
419,0,[0],[0],[0],419,[],[],[],[],[],[],[]
420,0,[0],[0],[0],420,[],[],[],[],[],[],[]
421,0,[0],[0],[0],421,[],[],[],[],[],[],[]
422,0,[0],[0],[0],422,[],[],[],[],[],[],[]
423,0,[0],[0],[0],423,[],[],[],[],[],[],[]
424,0,[0],[0],[0],424,[],[],[],[],[],[],[]
425,0,[0],[0],[0],425,[],[],[],[],[],[],[]
426,0,[0],[0],[0],426,[],[],[],[],[],[],[]
427,0,[0],[0],[0],427,[],[],[],[],[],[],[]
428,0,[0],[0],[0],428,[],[],[],[],[],[],[]
429,0,[0],[0],[0],429,[],[],[],[],[],[],[]
430,0,[0],[0],[0],430,[],[],[],[],[],[],[]
431,0,[0],[0],[0],431,[],[],[],[],[],[],[]
432,0,[0],[0],[0],432,[],[],[],[],[],[],[]
433,0,[0],[0],[0],433,[],[],[],[],[],[],[]
434,0,[0],[0],[0],434,[],[],[],[],[],[],[]
435,0,[0],[0],[0],435,[],[],[],[],[],[],[]
436,0,[0],[0],[0],436,[],[],[],[],[],[],[]
437,0,[0],[0],[0],437,[],[],[],[],[],[],[]
438,0,[0],[0],[0],438,[],[],[],[],[],[],[]
439,0,[0],[0],[0],439,[],[],[],[],[],[],[]
440,0,[0],[0],[0],440,[],[],[],[],[],[],[]
441,0,[0],[0],[0],441,[],[],[],[],[],[],[]
442,0,[0],[0],[0],442,[],[],[],[],[],[],[]
443,0,[0],[0],[0],443,[],[],[],[],[],[],[]
444,0,[0],[0],[0],444,[],[],[],[],[],[],[]
445,0,[0],[0],[0],445,[],[],[],[],[],[],[]
446,0,[0],[0],[0],446,[],[],[],[],[],[],[]
447,0,[0],[0],[0],447,[],[],[],[],[],[],[]
448,0,[0],[0],[0],448,[],[],[],[],[],[],[]
449,0,[0],[0],[0],449,[],[],[],[],[],[],[]
450,0,[0],[0],[0],450,[],[],[],[],[],[],[]
451,0,[0],[0],[0],451,[],[],[],[],[],[],[]
452,0,[0],[0],[0],452,[],[],[],[],[],[],[]
453,0,[0],[0],[0],453,[],[],[],[],[],[],[]
454,0,[0],[0],[0],454,[],[],[],[],[],[],[]
455,0,[0],[0],[0],455,[],[],[],[],[],[],[]
456,0,[0],[0],[0],456,[],[],[],[],[],[],[]
457,0,[0],[0],[0],457,[],[],[],[],[],[],[]
458,0,[0],[0],[0],458,[],[],[],[],[],[],[]
459,0,[0],[0],[0],459,[],[],[],[],[],[],[]
460,0,[0],[0],[0],460,[],[],[],[],[],[],[]
461,0,[0],[0],[0],461,[],[],[],[],[],[],[]
462,0,[0],[0],[0],462,[],[],[],[],[],[],[]
463,0,[0],[0],[0],463,[],[],[],[],[],[],[]
464,0,[0],[0],[0],464,[],[],[],[],[],[],[]
465,0,[0],[0],[0],465,[],[],[],[],[],[],[]
466,0,[0],[0],[0],466,[],[],[],[],[],[],[]
467,0,[0],[0],[0],467,[],[],[],[],[],[],[]
468,0,[0],[0],[0],468,[],[],[],[],[],[],[]
469,0,[0],[0],[0],469,[],[],[],[],[],[],[]
470,0,[0],[0],[0],470,[],[],[],[],[],[],[]
471,0,[0],[0],[0],471,[],[],[],[],[],[],[]
472,0,[0],[0],[0],472,[],[],[],[],[],[],[]
473,0,[0],[0],[0],473,[],[],[],[],[],[],[]
474,0,[0],[0],[0],474,[],[],[],[],[],[],[]
475,0,[0],[0],[0],475,[],[],[],[],[],[],[]
476,0,[0],[0],[0],476,[],[],[],[],[],[],[]
477,0,[0],[0],[0],477,[],[],[],[],[],[],[]
478,0,[0],[0],[0],478,[],[],[],[],[],[],[]
479,0,[0],[0],[0],479,[],[],[],[],[],[],[]
480,0,[0],[0],[0],480,[],[],[],[],[],[],[]
481,0,[0],[0],[0],481,[],[],[],[],[],[],[]
482,0,[0],[0],[0],482,[],[],[],[],[],[],[]
483,0,[0],[0],[0],483,[],[],[],[],[],[],[]
484,0,[0],[0],[0],484,[],[],[],[],[],[],[]
485,0,[0],[0],[0],485,[],[],[],[],[],[],[]
486,0,[0],[0],[0],486,[],[],[],[],[],[],[]
487,0,[0],[0],[0],487,[],[],[],[],[],[],[]
488,0,[0],[0],[0],488,[],[],[],[],[],[],[]
489,0,[0],[0],[0],489,[],[],[],[],[],[],[]
490,0,[0],[0],[0],490,[],[],[],[],[],[],[]
491,0,[0],[0],[0],491,[],[],[],[],[],[],[]
492,0,[0],[0],[0],492,[],[],[],[],[],[],[]
493,0,[0],[0],[0],493,[],[],[],[],[],[],[]
494,0,[0],[0],[0],494,[],[],[],[],[],[],[]
495,0,[0],[0],[0],495,[],[],[],[],[],[],[]
496,0,[0],[0],[0],496,[],[],[],[],[],[],[]
497,0,[0],[0],[0],497,[],[],[],[],[],[],[]
498,0,[0],[0],[0],498,[],[],[],[],[],[],[]
499,0,[0],[0],[0],499,[],[],[],[],[],[],[]
500,0,[0],[0],[0],500,[],[],[],[],[],[],[]
501,0,[0],[0],[0],501,[],[],[],[],[],[],[]
502,0,[0],[0],[0],502,[],[],[],[],[],[],[]
503,0,[0],[0],[0],503,[],[],[],[],[],[],[]
504,0,[0],[0],[0],504,[],[],[],[],[],[],[]
505,0,[0],[0],[0],505,[],[],[],[],[],[],[]
506,0,[0],[0],[0],506,[],[],[],[],[],[],[]
507,0,[0],[0],[0],507,[],[],[],[],[],[],[]
508,0,[0],[0],[0],508,[],[],[],[],[],[],[]
509,0,[0],[0],[0],509,[],[],[],[],[],[],[]
510,0,[0],[0],[0],510,[],[],[],[],[],[],[]
511,0,[0],[0],[0],511,[],[],[],[],[],[],[]
512,0,[0],[0],[0],512,[],[],[],[],[],[],[]
